DATE,A261RX1Q020SBEA,AMDMTI,AMDMVS,AMTMUO,BOPTEXP,BOPTIMP,BUSINV,CPIAUCSL,CPILFESL,DGORDER,DSPIC96,GACDFSA066MSFRBPHI,GACDISA066MSFRBNY,GDPC1,HOUST,HSN1F,I42IMSM144SCEN,INDPRO,IQ,IR,JTSJOL,NPPTTL,PAYEMS,PCEC96,PCEPI,PCEPILFE,PERMIT,PPIFIS,RSAFS,TCU,TTLCONS,ULCNFB,UMCSENT,UNRATE
1961-05-01,,,,,,,,0.10064,0.0,,0.81595,,,,5.31732,,,1.54016,,,,,159.0,,0.05747,0.13064,25.0,,,,,,92.5,0.1
1961-06-01,,,,,,,,0.0,0.32362,,1.0308,,,,12.54072,,,1.40049,,,,,191.0,,0.04467,0.14911,43.0,,,,,,,-0.2
1961-07-01,6.60891,,,,,,,0.2681,0.0,,0.33877,,,7.90558,-3.40087,,,1.15046,,,,,146.0,,0.21688,0.15509,13.0,,,,,-3.68538,,0.1
1961-08-01,,,,,,,,0.06684,0.32258,,0.00397,,,,-1.72285,,,0.91015,,,,,175.0,,0.08274,0.1053,76.0,,,,,,99.2,-0.4
1961-09-01,,,,,,,,0.1336,0.0,,0.08738,,,,8.91768,,,-0.11238,,,,,90.0,,0.11447,0.198,-61.0,,,,,,,0.1
1961-10-01,9.82264,,,,,,,0.0,0.0,,1.05957,,,8.0806,-0.97971,,,1.91842,,,,,134.0,,-0.00635,0.03088,25.0,,,,,-0.492,,-0.2
1961-11-01,,,,,,,,0.0,0.32154,,0.9228,,,,-2.12014,,,1.55033,,,,,220.0,,0.00635,0.01852,29.0,,,,,,93.0,-0.4
1961-12-01,,,,,,,,0.10007,0.0,,0.61087,,,,-1.44404,,,0.87244,,,,,130.0,,0.02541,0.08641,9.0,,,,,,,-0.1
1962-01-01,4.93753,,,,,,,0.09997,0.0,,-0.24751,,,7.32782,-0.29304,,,-0.86489,,,,,19.0,,0.19052,0.11717,-39.0,,,,,-0.15177,,-0.2
1962-02-01,,,,,,,,0.23302,0.0,,0.44584,,,,-6.09846,,,1.63577,,,,,297.0,,0.26623,0.16631,72.0,,,,,,99.9,-0.3
1962-03-01,,,,,,,,0.19927,0.32051,,0.66386,,,,12.9108,,,0.53675,,,,,87.0,,0.13276,0.23367,-60.0,,,,,,,0.1
1962-04-01,4.52368,,,,,,,0.13258,0.0,,0.44093,,,3.66843,5.61331,,,0.21316,,,,,327.0,,0.11364,0.0184,101.0,,,,,4.38064,,0.0
1962-05-01,,,,,,,,0.0993,0.31949,,0.05726,,,,-2.69029,,,-0.10655,,,,,26.0,,0.06306,0.14108,-93.0,,,,,,95.4,-0.1
1962-06-01,,,,,,,,-0.09921,0.0,,0.01908,,,,-5.32704,,,-0.21293,,,,,16.0,,0.06302,0.18376,12.0,,,,,,,0.0
1962-07-01,4.11347,,,,,,,0.0331,0.0,,0.43485,,,5.00972,3.27635,,,0.96122,,,,,102.0,,-0.05669,0.0856,35.0,,,,,-3.72293,,-0.1
1962-08-01,,,,,,,,0.19854,0.31847,,0.09495,,,,4.62069,,,0.10587,,,,,92.0,,0.14495,0.01222,11.0,,,,,,91.6,0.3
1962-09-01,,,,,,,,0.46235,0.0,,0.03035,,,,-12.72248,,,0.63456,,,,,140.0,,0.49084,0.19546,23.0,,,,,,,-0.1
1962-10-01,4.77212,,,,,,,-0.13149,0.0,,0.49312,,,1.32413,15.7855,,,0.10509,,,,,63.0,,-0.10019,-0.0061,-42.0,,,,,0.68451,,-0.2
1962-11-01,,,,,,,,0.0,0.0,,0.27177,,,,5.80561,,,0.41954,,,,,15.0,,0.06895,0.07316,55.0,,,,,,95.0,0.3
1962-12-01,,,,,,,,0.0,0.31746,,0.47054,,,,-3.57583,,,0.0,,,,,-28.0,,-0.03758,0.03046,0.0,,,,,,,-0.2
1963-01-01,3.51009,,,,,,,0.1975,-0.31646,,0.71937,,,4.44044,-20.46036,,,0.73142,,,,,87.0,,0.24439,0.18879,12.0,,,,,2.79302,,0.2
1963-02-01,,,,,,,,0.13141,0.31746,,-0.59147,,,,17.0418,-21.489,,1.14126,,,,,115.0,,0.10627,0.11549,-36.0,,,,,,98.4,0.2
1963-03-01,,,,,,,,0.09843,0.31646,,0.42286,,,,5.35714,-0.64655,,0.61531,,,,,90.0,,-0.08118,0.06072,46.0,,,,,,,-0.2
1963-04-01,5.95225,,,,,,,-0.09833,0.0,,0.4099,,,4.56581,10.1043,31.23644,,0.9175,,,,,260.0,,-0.00625,0.12136,30.0,,,,,-0.99285,,0.0
1963-05-01,,,,,,,,0.09843,0.0,,0.38596,,,,-2.84192,-3.1405,,1.21197,,,,,36.0,,0.1625,0.18182,62.0,,,,,,91.7,0.2
1963-06-01,,,,,,,,0.32776,0.31546,,0.50277,,,,-3.22974,-10.23891,,0.29955,,,,,43.0,,0.2184,0.16939,-5.0,,,,,,,-0.3
1963-07-01,5.51263,,,,,,,0.26135,0.0,,0.11035,,,9.08969,1.63728,26.42586,,-0.39821,,,,,135.0,,0.19924,0.09059,-24.0,,,,,-5.46398,,0.0
1963-08-01,,,,,,,,0.1955,0.31447,,0.4005,,,,1.54895,-14.28571,,0.1999,,,,,116.0,,0.13671,0.09051,-11.0,,,,,,96.4,-0.2
1963-09-01,,,,,,,,-0.09756,0.0,,0.74657,,,,7.56559,3.50877,,0.99676,,,,,168.0,,-0.01862,0.18085,103.0,,,,,,,0.1
1963-10-01,3.5203,,,,,,,0.09766,0.31348,,0.58121,,,2.64954,0.90754,-3.89831,,0.69136,,,,,205.0,,0.1924,0.22265,1.0,,,,,4.90516,,0.0
1963-11-01,,,,,,,,0.09756,0.0,,0.20947,,,,-8.82518,2.1164,,0.49007,,,,,-28.0,,0.14248,0.09006,-57.0,,,,,,94.4,0.2
1963-12-01,,,,,,,,0.32489,0.3125,,0.80729,,,,-8.07645,-11.22625,,-0.19522,,,,,106.0,,0.14846,0.14397,66.0,,,,,,,-0.2
1964-01-01,6.83366,,,,,,,0.1943,0.31153,,0.33249,,,8.70543,7.51174,6.80934,,0.87984,,,,,126.0,,0.21001,0.13777,-127.0,,,,,-3.68795,,0.1
1964-02-01,,,,,,,,-0.09696,0.0,,0.31713,,,,13.53712,10.92896,,0.67827,,,,,266.0,,0.14177,0.19142,146.0,,,,,,99.5,-0.2
1964-03-01,,,,,,,,0.09706,0.0,,2.37275,,,,-16.64835,-7.71757,,0.0,,,,,144.0,,0.06155,0.09553,-129.0,,,,,,,0.0
1964-04-01,6.04993,,,,,,,0.03232,0.0,,0.54127,,,4.42796,-4.54845,-0.53381,,1.63628,,,,,25.0,,0.07381,0.08947,-49.0,,,,,2.26903,,-0.1
1964-05-01,,,,,,,,0.09693,0.0,,0.52455,,,,1.31215,-6.44007,,0.56811,,,,,167.0,,0.01229,0.08343,35.0,,,,,,98.5,-0.2
1964-06-01,,,,,,,,0.09684,0.31056,,0.32957,,,,5.65781,10.89866,,0.28263,,,,,130.0,,0.14136,0.07145,-19.0,,,,,,,0.1
1964-07-01,5.79354,,,,,,,0.03225,0.0,,0.47562,,,6.39844,0.77419,-0.86207,,0.65725,,,,,193.0,,0.12888,0.10115,24.0,,,,,1.16164,,-0.3
1964-08-01,,,,,,,,0.09671,0.0,,0.44272,,,,0.44814,1.21739,,0.65296,,,,,207.0,,0.07355,0.13077,2.0,,,,,,100.6,0.1
1964-09-01,,,,,,,,0.09662,0.0,,0.39669,,,,-7.26577,1.37457,,0.37055,,,,,284.0,,0.15312,0.04156,-41.0,,,,,,,0.1
1964-10-01,3.901,,,,,,,0.1287,0.3096,,-0.03039,,,1.24251,4.74227,-1.18644,,-1.38504,,,,,-110.0,,0.06115,0.04154,-35.0,,,,,7.04163,,0.0
1964-11-01,,,,,,,,0.2892,0.30864,,0.6486,,,,-2.49344,-6.00343,,3.09002,,,,,425.0,,0.14057,0.14236,24.0,,,,,,99.9,-0.3
1964-12-01,,,,,,,,0.12816,0.0,,0.95992,,,,-0.13459,-1.45985,,1.18065,,,,,203.0,,0.14648,0.14215,-90.0,,,,,,,0.2
1965-01-01,9.22628,,,,,,,0.096,0.30769,,0.19282,,,10.03669,-8.28841,-1.2963,,1.07706,,,,,161.0,,0.1097,0.13604,100.0,,,,,-3.95483,,-0.1
1965-02-01,,,,,,,,0.0,0.0,,0.02323,,,,5.29023,4.87805,,0.62198,,,,,218.0,,0.04261,0.11813,-79.0,,,,,,102.0,0.2
1965-03-01,,,,,,,,0.09591,0.0,,0.33505,,,,-0.69784,-0.53667,,1.32391,,,,,203.0,,0.12778,0.059,26.0,,,,,,,-0.4
1965-04-01,5.20104,,,,,,,0.22357,0.30675,,0.1058,,,5.15047,1.05411,-0.17986,,0.43543,,,,,256.0,,0.15801,0.11792,-49.0,,,,,0.8287,,0.1
1965-05-01,,,,,,,,0.31867,0.0,,1.10972,,,,2.78164,-1.98198,,0.78064,,,,,232.0,,0.2245,0.18257,45.0,,,,,,105.4,-0.2
1965-06-01,,,,,,,,0.41296,0.0,,0.14373,,,,0.67659,12.86765,,0.77459,,,,,199.0,,0.29059,-0.02351,34.0,,,,,,,0.0
1965-07-01,5.76339,,,,,,,-0.09491,0.0,,1.04377,,,9.19361,2.75538,-9.77199,,0.9392,,,,,275.0,,0.07244,0.09996,-4.0,,,,,-3.76793,,-0.2
1965-08-01,,,,,,,,-0.095,0.0,,0.4939,,,,-6.34402,11.01083,,0.42291,,,,,263.0,,0.02413,0.18797,12.0,,,,,,103.4,0.0
1965-09-01,,,,,,,,0.22187,0.30581,,2.61476,,,,3.49162,-4.55285,,0.25286,,,,,262.0,,0.04825,0.11726,-22.0,,,,,,,-0.1
1965-10-01,9.04159,,,,,,,0.09488,0.0,,-0.48834,,,9.539,-2.02429,-5.45145,,1.00859,,,,,229.0,,0.03014,-0.03514,52.0,,,,,-0.98011,,-0.1
1965-11-01,,,,,,,,0.31596,0.30488,,0.70779,,,,0.55096,10.99099,,0.41587,,,,,277.0,,0.16873,0.18746,27.0,,,,,,102.9,-0.1
1965-12-01,,,,,,,,0.31496,0.30395,,0.41232,,,,13.42466,-1.13636,,1.24275,,,,,326.0,,0.36095,0.30406,9.0,,,,,,,-0.1
1966-01-01,9.05804,,,,,,,0.09419,0.0,,0.06844,,,10.09656,-17.27053,-1.64204,,0.98187,,,,,207.0,,0.11988,0.02915,10.0,,,,,1.50664,,0.0
1966-02-01,,,,,,,,0.62735,0.30303,,0.41656,,,,0.58394,-9.6828,,0.64832,,,,,267.0,,0.4131,0.24477,-166.0,,,,,,100.0,-0.2
1966-03-01,,,,,,,,0.31172,0.0,,0.39007,,,,1.1611,2.95749,,1.36884,,,,,396.0,,0.24446,0.1279,75.0,,,,,,,0.0
1966-04-01,2.69163,,,,,,,0.31075,0.60423,,-0.3793,,,1.37289,-3.01291,-2.1544,,0.15893,,,,,245.0,,0.34497,0.35998,-89.0,,,,,9.54388,,0.0
1966-05-01,,,,,,,,0.21685,0.3003,,0.16097,,,,-6.43491,-8.44037,,0.9515,,,,,275.0,,0.12447,0.26613,-67.0,,,,,,95.7,0.1
1966-06-01,,,,,,,,0.09274,0.2994,,0.41722,,,,-5.61265,-13.02605,,0.47127,,,,,399.0,,0.24864,0.32312,-122.0,,,,,,,-0.1
1966-07-01,2.78472,,,,,,,0.21618,0.29851,,0.3447,,,3.4306,-9.04523,0.23041,,0.54728,,,,,190.0,,0.19487,0.29332,-24.0,,,,,4.48747,,0.0
1966-08-01,,,,,,,,0.61633,0.29762,,0.51527,,,,3.03867,-13.33333,,0.0778,,,,,206.0,,0.3831,0.18351,-55.0,,,,,,91.2,0.0
1966-09-01,,,,,,,,0.30628,0.29674,,0.59197,,,,-6.52368,-5.03979,,0.93257,,,,,136.0,,0.31705,0.3091,-103.0,,,,,,,-0.1
1966-10-01,3.5877,,,,,,,0.30534,0.59172,,0.32458,,,3.32222,-19.40727,8.10056,,0.69261,,,,,211.0,,0.26337,0.32527,-35.0,,,,,2.89883,,0.0
1966-11-01,,,,,,,,0.09132,0.0,,0.45959,,,,13.99763,-1.29199,,-0.68813,,,,,165.0,,0.14593,0.25027,-3.0,,,,,,88.3,-0.1
1966-12-01,,,,,,,,0.12165,0.29412,,-0.08728,,,,3.01769,-3.40314,,0.23106,,,,,180.0,,0.20984,0.30638,7.0,,,,,,,0.2
1967-01-01,2.35599,,,,,,,-0.06075,0.29326,,1.02723,,,3.59053,7.77778,12.73713,,0.47163,,,,,208.0,,0.00582,0.0905,252.0,,,,,2.21264,,0.1
1967-02-01,,,,,,,,0.30395,0.0,,0.19382,,,,5.24836,-1.92308,,-1.13415,,,,,22.0,,0.11633,0.18084,-88.0,,,-1.4152,,,94.1,-0.1
1967-03-01,,,,,,,,0.0,0.2924,,0.75293,,,,-5.96616,7.59804,,-0.56366,,,,,101.0,,0.05229,0.15231,48.0,,,-0.8915,,,,0.0
1967-04-01,2.21959,,,,,,,0.30303,0.29155,,-0.02954,,,0.24563,3.31439,9.11162,,0.94312,,,,,-64.0,,0.16839,0.27599,80.0,,,0.4254,,5.05335,,0.0
1967-05-01,,,,,,,,0.0,0.2907,,0.20092,,,,19.52337,5.01044,,-0.87242,,,,,154.0,,0.19129,0.21906,41.0,,,-1.1523,,,95.9,0.0
1967-06-01,,,,,,,,0.60423,0.28986,,0.36859,,,,-4.29448,-0.79523,,-0.01243,,,,,130.0,,0.31821,0.25221,93.0,,,-0.3963,,,,0.1
1967-07-01,4.2704,,,,,,,0.3003,0.28902,,0.39955,,,3.83835,9.29487,3.20641,,-0.22779,,,,,138.0,,0.34027,0.34103,8.0,,,-0.577,,3.39182,,-0.1
1967-08-01,,,,,,,,0.2994,0.57637,,0.35992,,,,3.15249,-2.13592,,1.91597,,,,,255.0,,0.31038,0.30644,52.0,,,1.2506,,,97.0,0.0
1967-09-01,,,,,,,,0.29851,0.28653,,-0.01166,,,,0.99502,5.35714,,-0.16232,,,,,21.0,,0.30369,0.3555,50.0,,,-0.5217,,,,0.0
1967-10-01,4.09574,,,,,,,0.29762,0.28571,,0.15163,,,3.04968,4.92611,6.59134,,0.81436,,,,,61.0,,0.27992,0.37084,1.0,,,0.3203,,4.3631,,0.2
1967-11-01,,,,,,,,0.59347,0.2849,,0.60562,,,,3.15225,-11.66078,,1.43029,,,,,478.0,,0.33041,0.31984,17.0,,,0.8531,,,92.9,-0.1
1967-12-01,,,,,,,,0.29499,0.56818,,0.18233,,,,-14.95449,0.4,,1.0768,,,,,197.0,,0.15898,0.24736,18.0,,,0.5561,,,,-0.1
1968-01-01,6.06628,,,,,,,0.29412,0.28249,,0.53732,,,8.41001,5.50459,-1.59363,,-0.10744,,,,,-96.0,,0.46485,0.44415,-136.0,,,-0.4569,,1.7773,,-0.1
1968-02-01,,,,,,,,0.29326,0.56338,,0.7241,,,,10.14493,9.91903,,0.35825,,,,,411.0,,0.40627,0.43127,163.0,,,-0.0343,,,97.2,0.1
1968-03-01,,,,,,,,0.2924,0.28011,,0.9414,,,,-3.55263,-9.76059,,0.31218,,,,,80.0,,0.32595,0.3968,28.0,,,-0.0734,,,,-0.1
1968-04-01,6.17174,,,,,,,0.29155,0.27933,,0.34761,,,6.85077,6.00273,2.2449,,0.14465,,,,,261.0,,0.31369,0.36816,-84.0,,,-0.2174,,2.77835,,-0.2
1968-05-01,,,,,,,,0.2907,0.27855,,0.40837,32.2,,,-9.39511,-11.97605,,1.12185,,,,,96.0,,0.36855,0.3776,11.0,,,0.6316,,,92.4,0.0
1968-06-01,,,,,,,,0.57971,0.55556,,0.45159,18.4,,,-0.21307,0.0,,0.36737,,,,,253.0,,0.32269,0.3923,3.0,,,-0.0214,,,,0.2
1968-07-01,5.5388,,,,,,,0.57637,0.55249,,-0.20663,33.3,,3.13425,7.61566,11.79138,,-0.15336,,,,,221.0,,0.30501,0.33189,44.0,,,-0.4749,,6.49623,,0.0
1968-08-01,,,,,,,,0.28653,0.27473,,0.12871,-3.9,,,-1.12434,2.83976,,0.27912,,,,,204.0,,0.40913,0.38948,13.0,,,-0.0954,,,92.4,-0.2
1968-09-01,,,,,,,,0.28571,0.54795,,0.01118,9.5,,,4.08027,-1.18343,,0.37875,,,,,154.0,,0.3469,0.40391,107.0,,,-0.0075,,,,-0.1
1968-10-01,2.73373,,,,,,,0.5698,0.54496,,0.35765,6.8,,1.58038,0.83548,0.1996,,0.19845,,,,,237.0,,0.43898,0.40758,-43.0,,,-0.1627,,9.23686,,0.0
1968-11-01,,,,,,,,0.28329,0.54201,,0.37308,13.2,,,3.88783,-6.57371,,1.29353,,,,,263.0,,0.33872,0.37957,15.0,,,0.7872,,,91.7,0.0
1968-12-01,,,,,,,,0.56497,0.26954,,0.34673,23.5,,,-5.03067,8.95522,,0.31575,,,,,264.0,,0.2069,0.29935,-47.0,,,-0.0588,,,,0.0
1969-01-01,3.95155,,,,,,,0.2809,0.26882,,-0.18244,-11.3,,6.40611,14.27649,-6.06654,,0.60502,,,,,191.0,,0.39122,0.377,70.0,,,0.2035,,2.28284,,0.0
1969-02-01,,,,,,,,0.28011,0.80429,,0.02215,16.8,,,-3.61786,9.16667,,0.63987,,,,,260.0,,0.25438,0.34429,36.0,,,0.2448,,,98.2,0.0
1969-03-01,,,,,,,,0.83799,0.53191,,0.17997,27.8,,,-8.44575,-9.54198,,0.78408,,,,,206.0,,0.46969,0.46787,-57.0,,,0.3728,,,,0.0
1969-04-01,2.4547,,,,,,,0.55402,0.79365,,-0.14648,18.1,,1.21895,-2.37028,-5.06329,,-0.36783,,,,,167.0,,0.44062,0.3829,3.0,,,-0.6402,,10.18137,,0.0
1969-05-01,,,,,,,,0.27548,0.0,,1.13756,12.7,,,3.87139,-0.66667,,-0.37799,,,,,256.0,,0.40124,0.40206,-113.0,,,-0.6433,,,91.5,0.0
1969-06-01,,,,,,,,0.54945,0.52493,,0.70606,18.5,,,-3.47442,3.13199,,0.97704,,,,,308.0,,0.48489,0.34398,21.0,,,0.5398,,,,0.1
1969-07-01,2.72924,,,,,,,0.54645,0.52219,,0.69839,-1.1,,2.66606,-10.4712,-5.42299,,0.52771,,,,,93.0,,0.44013,0.46559,-71.0,,,0.1516,,6.85726,,0.0
1969-08-01,,,,,,,,0.27174,0.51948,,0.61259,8.0,,,-0.73099,-3.21101,,0.2298,,,,,279.0,,0.27454,0.2801,39.0,,,-0.1082,,,86.4,0.0
1969-09-01,,,,,,,,0.54201,0.5168,,0.22262,-1.6,,,10.97202,-6.16114,,-0.02249,,,,,-94.0,,0.41594,0.4012,-54.0,,,-0.3276,,,,0.2
1969-10-01,-0.83621,,,,,,,0.53908,0.51414,,0.23551,12.1,,-1.93858,-8.36098,1.26263,,0.0294,,,,,207.0,,0.34081,0.42994,-47.0,,,-0.2803,,10.11803,,0.0
1969-11-01,,,,,,,,0.53619,0.25575,,0.17355,-3.4,,,-11.00652,9.97506,,-0.9426,,,,,-35.0,,0.43371,0.38278,-25.0,,,-1.1225,,,79.7,-0.2
1969-12-01,,,,,,,,0.53333,0.5102,,0.17858,-7.9,,,7.97396,2.49433,,-0.26834,,,,,155.0,,0.45786,0.37128,-36.0,,,-0.529,,,,0.0
1970-01-01,-2.67287,,,,,,,0.5305,0.50761,,0.53211,-13.1,,-0.59424,-18.23662,1.99115,,-1.85186,,,,,-65.0,,0.35736,0.32992,-93.0,,,-1.8606,,6.05772,,0.4
1970-02-01,,,,,,,,0.5277,0.50505,,0.31493,-18.1,,,20.2765,-19.08894,,-0.0659,,,,,129.0,,0.39738,0.38364,56.0,,,-0.3164,,,78.1,0.3
1970-03-01,,,,,,,,0.52493,0.75377,,0.38254,-31.2,,,1.0728,4.28954,,-0.12977,,,,,146.0,,0.24674,0.37225,14.0,,,-0.3679,,,,0.2
1970-04-01,0.07078,,,,,,,0.52219,0.74813,,1.07753,-16.9,,0.56808,-4.16983,14.39589,,-0.25724,,,,,-103.0,,0.50764,0.39559,92.0,,,-0.4706,,0.45929,,0.2
1970-05-01,,,,,,,,0.25974,0.24752,,-0.40822,-21.5,,,2.05696,4.7191,,-0.11651,,,,,-224.0,,0.31631,0.35463,104.0,,,-0.3517,,,75.4,0.2
1970-06-01,,,,,,,,0.51813,0.74074,,0.20625,-8.4,,,7.36434,4.07725,,-0.32342,,,,,-95.0,,0.25937,0.35828,-6.0,,,-0.5187,,,,0.1
1970-07-01,3.36638,,,,,,,0.25773,0.2451,,1.41733,7.0,,3.73713,9.53069,-0.82474,,0.24548,,,,,24.0,,0.36522,0.38146,2.0,,,-0.0518,,0.19861,,0.1
1970-08-01,,,,,,,,0.25707,0.489,,0.32112,6.9,,,-7.77851,7.06861,,-0.17829,,,,,-116.0,,0.26281,0.3459,70.0,,,-0.3957,,,77.6,0.1
1970-09-01,,,,,,,,0.51282,0.48662,,-0.11011,14.0,,,9.64975,9.51456,,-0.68917,,,,,7.0,,0.44863,0.41754,32.0,,,-0.8066,,,,0.3
1970-10-01,-3.70378,,,,,,,0.5102,0.48426,,-0.32557,3.7,,-4.21789,2.9987,-3.36879,,-2.00051,,,,,-423.0,,0.49681,0.49316,138.0,,,-1.8485,,7.85028,,0.1
1970-11-01,,,,,,,,0.50761,0.72289,,-0.14917,6.4,,,4.24051,4.58716,,-0.60571,,,,,-112.0,,0.39449,0.51479,-62.0,,,-0.7133,,,72.4,0.4
1970-12-01,,,,,,,,0.50505,0.47847,,0.45592,10.2,,,14.93625,2.10526,,2.29667,,,,,383.0,,0.44268,0.50258,265.0,,,1.5454,,,,0.2
1971-01-01,8.21833,,,,,,,0.25126,0.2381,,1.53333,28.9,,11.31531,-3.4337,6.18557,,0.76923,,,,,73.0,,0.21293,0.39529,-124.0,,,0.3873,,-3.42872,,-0.2
1971-02-01,,,,,,,,0.0,0.23753,,0.13637,39.0,,,-4.7593,0.0,,-0.19057,,,,,-58.0,,0.29155,0.37951,-55.0,,,-0.3543,,,78.1,0.0
1971-03-01,,,,,,,,0.25063,0.0,,0.32785,33.3,,,9.70706,10.19417,,-0.10842,,,,,53.0,,0.33011,0.32136,171.0,,,-0.2874,,,,0.1
1971-04-01,2.63905,,,,,,,0.25,0.47393,,0.20864,37.4,,2.18088,3.97906,-2.79001,,0.56167,,,,,176.0,,0.39287,0.37215,-14.0,,,0.2428,,4.79639,,-0.1
1971-05-01,,,,,,,,0.49875,0.4717,,0.40386,39.2,,,3.17221,-6.64653,,0.50749,,,,,211.0,,0.41579,0.43648,227.0,,,0.2011,,,80.2,0.0
1971-06-01,,,,,,,,0.49628,0.46948,,2.11612,31.3,,,-1.1225,4.53074,,0.41923,,,,,7.0,,0.4433,0.3972,-69.0,,,0.1323,,,,0.0
1971-07-01,3.42996,,,,,,,0.24691,0.23364,,-1.42392,25.5,,3.3306,2.81343,9.28793,,-0.29026,,,,,61.0,,0.30069,0.38166,166.0,,,-0.4311,,1.69758,,0.1
1971-08-01,,,,,,,,0.24631,0.2331,,0.35244,22.8,,,3.60058,-6.65722,,-0.58036,,,,,58.0,,0.29012,0.1391,-65.0,,,-0.6577,,,82.1,0.1
1971-09-01,,,,,,,,0.2457,0.0,,0.59357,35.9,,,-5.42169,-5.15933,,1.62531,,,,,241.0,,0.14946,0.16669,-8.0,,,1.0776,,,,-0.1
1971-10-01,5.15249,,,,,,,0.2451,0.23256,,0.32208,39.3,,0.94277,4.26262,3.52,,0.74854,,,,,28.0,,0.15405,0.15717,30.0,,,0.396,,6.42235,,-0.2
1971-11-01,,,,,,,,0.2445,0.23202,,0.23527,32.1,,,2.53759,9.73725,,0.4243,,,,,205.0,,0.20669,0.22615,53.0,,,0.1396,,,82.0,0.2
1971-12-01,,,,,,,,0.2439,0.23148,,0.511,30.4,,,5.17874,-2.95775,,1.15434,,,,,262.0,,0.39334,0.31313,54.0,,,0.7243,,,,0.0
1972-01-01,5.91768,,,,,,,0.24331,0.46189,,-0.50597,34.2,,7.55388,8.67102,1.30624,,2.39679,,,,,332.0,,0.41091,0.42692,105.0,,,1.7306,,4.87253,,-0.2
1972-02-01,,,,,,,,0.48544,0.22989,,0.61368,30.9,,,-4.17001,1.86246,,1.00468,,,,,207.0,,0.39496,0.26969,-69.0,,,0.6354,,,92.8,-0.1
1972-03-01,,,,,,,,0.0,0.0,,0.41553,39.5,,,-2.3431,-9.98594,,0.70841,,,,,296.0,,0.14219,0.19602,-64.0,,,0.3902,,,,0.1
1972-04-01,5.22801,,,,,,,0.24155,0.45872,,-0.04114,28.2,,9.39083,-3.64182,6.875,,0.99113,,,,,218.0,,0.15146,0.23204,34.0,,,0.6236,,-3.07345,,-0.1
1972-05-01,,,,,,,,0.24096,0.22831,,0.73355,35.8,,,-1.245,-1.02339,,0.00801,,,,,307.0,,0.22212,0.2315,-72.0,,,-0.2012,,,88.6,0.0
1972-06-01,,,,,,,,0.24038,0.22779,,0.31964,34.1,,,1.48582,1.4771,,0.26033,,,,,289.0,,0.15089,0.2038,116.0,,,0.0062,,,,0.0
1972-07-01,6.71107,,,,,,,0.23981,0.22727,,0.72589,33.1,,3.83017,-0.08873,-0.87336,,-0.09422,,,,,-49.0,,0.35783,0.28473,12.0,,,-0.2961,,3.02177,,-0.1
1972-08-01,,,,,,,,0.23923,0.45351,,0.92758,35.2,,,5.77265,13.50954,,1.38142,,,,,432.0,,0.29087,0.21182,68.0,,,0.9309,,,95.2,0.0
1972-09-01,,,,,,,,0.47733,0.0,,0.38883,32.9,,,4.15617,-0.7762,,0.76571,,,,,123.0,,0.44908,0.33279,130.0,,,0.4121,,,,-0.1
1972-10-01,10.69915,,,,,,,0.23753,0.22573,,2.50939,39.2,,6.86785,0.16123,9.90874,,1.28888,,,,,410.0,,0.11177,0.05827,-39.0,,,0.8485,,4.18761,,0.1
1972-11-01,,,,,,,,0.47393,0.0,,1.11063,47.2,,,-2.57545,-12.81139,,1.17899,,,,,299.0,,0.29772,0.2643,-120.0,,,0.7524,,,90.7,-0.3
1972-12-01,,,,,,,,0.23585,0.45045,,0.44617,49.1,,,-2.27179,5.03401,,1.12357,,,,,295.0,,0.32002,0.29935,185.0,,,0.7027,,,,-0.1
1973-01-01,7.33585,,,,,,,0.47059,0.0,,-0.5231,47.8,,10.27339,4.86052,1.1658,,0.72912,,,,,349.0,,0.30051,0.06236,-148.0,,,0.3595,,1.48319,,-0.3
1973-02-01,,,,,,,,0.70258,0.44843,,0.74344,40.5,,,-7.73881,-5.6338,,1.45519,,,,,397.0,,0.52547,0.31608,-45.0,,,0.9883,,,81.9,0.1
1973-03-01,,,,,,,,0.93023,0.44643,,0.36673,58.5,,,3.32023,-1.62822,,0.03675,,,,,270.0,,0.71072,0.40383,-164.0,,,-0.2632,,,,-0.1
1973-04-01,2.2092,,,,,,,0.69124,0.22222,,0.12777,53.6,,4.42661,-11.88161,-8.82759,,-0.14784,,,,,171.0,,0.74212,0.57901,-154.0,,,-0.4289,,5.54788,,0.1
1973-05-01,,,,,,,,0.45767,0.44346,,0.18582,36.6,,,8.73321,-0.15129,,0.66109,,,,,193.0,,0.49261,0.38671,23.0,,,0.2787,,,77.0,-0.1
1973-06-01,,,,,,,,0.68337,0.22075,,0.29721,30.4,,,-8.78199,-1.51515,,0.12101,,,,,239.0,,0.57115,0.43337,120.0,,,-0.2001,,,,0.0
1973-07-01,1.29494,,,,,,,0.0,0.22026,,0.2384,24.8,,-2.08682,2.70924,-7.53846,,0.36771,,,,,26.0,,0.36221,0.42715,-232.0,,,0.0192,,11.2113,,-0.1
1973-08-01,,,,,,,,1.80995,0.43956,,-0.32452,18.5,,,-3.39143,-5.82363,,-0.13661,,,,,255.0,,1.15398,0.46439,-10.0,,,-0.4209,,,72.0,0.0
1973-09-01,,,,,,,,0.44444,0.65646,,0.51066,-0.3,,,-8.62994,-0.88339,,0.80101,,,,,108.0,,0.39642,0.50544,-105.0,,,0.406,,,,0.0
